Location,Status,Reviewer,Rating,Relative time,Scraping time,Review
Park de Oeverlanden,official,Enry van Nieuwkuyk,4 stars,2 years ago,"2023-11-06,20:21:11","Op  Parklandschap De Oeverlanden slingert een  fietspad. Het Anton Schleperspad.
Anton Schlepers,  ""ontdekker"" van Park De Oeverlanden, Amsterdam.

In 1981 richtte hij samen met partner Henk Gerritsen de vereniging De Oeverlanden Blijven! op, om de noordelijke oeverlanden van de Nieuwe Meer in Amsterdam te redden van gemeentelijke bouwplannen, hetgeen in 1985 lukte. Historische grond in kader van de homo emancipatiebeweging. Van ver gekomen uit de tijden dat homo's nog voorbij de Pesthuizen naar vuilnisbelten werden verbannen. Liever kwijt dan rijk! Die vuilnisbelt was Parklandschap De Oeverlanden.

Recreanten (niet queer) worden nu op Parklandschap De Oeverlanden niet herinnerd eraan dat homo's de oprukkende stad hier gekeerd hebben met aktievisme op deze plek voorbij de Pesthuizen, op de vuilnisbelt De Oeverlanden.
Recreanten nu (niet queer), willen deze hetero vriendelijke enclave graag gebruiken. Door een hek om de homo's te zetten met Schotse Hooglanders (en hun vlaaien) was gedacht dit te bereiken. Echter de homo cruiseplek heeft nu zijn eigen fietspaden in zijn enclave erbij gekregen!
Anton Schlepers, de held van Park de Oeverlanden, de homo, op de straatnaambordjes aldaar de ontdekker. Eufemistisch. Weer rukt de stad op, met plannen voor Parklandschap De Oeverlanden, op gespannen voet met geest van Anton Schlepers."
Park de Oeverlanden,official,Italuba,5 stars,2 years ago,"2023-11-06,20:21:11",Beautiful place
Park de Oeverlanden,official,Caroline J,5 stars,2 years ago,"2023-11-06,20:21:11",wow place
Park de Oeverlanden,official,Ed van den Heuvel,5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,usman malik,5 stars,2 years ago,"2023-11-06,20:21:11",Amazing park with three small beaches. Lots of activities for kids. You can easily spend a whe day. Amazing views of the lake.
Park de Oeverlanden,official,Jared krause,5 stars,2 years ago,"2023-11-06,20:21:11",Echt schön
Park de Oeverlanden,official,Ricardo van Eeken (Dj Habich),4 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,karthik n,5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,Syndael Delamorte,5 stars,2 years ago,"2023-11-06,20:21:11","Great park, lots of water. Beware of the bugs!"
Park de Oeverlanden,official,Y xxx,5 stars,2 years ago,"2023-11-06,20:21:11",Busy at sunny days 😉. …
Park de Oeverlanden,official,M.,5 stars,2 years ago,"2023-11-06,20:21:11","Mit dem Rad, einmal von der City Über-Land. Herrlich mit dem Rad erreichbar. Bei guten Temperaturen lockt ein kleines öffentliches for free Strandband."
Park de Oeverlanden,official,Ronald Stuart,5 stars,2 years ago,"2023-11-06,20:21:11",gezellig
Park de Oeverlanden,official,Martina Pieksma-Scharn,5 stars,2 years ago,"2023-11-06,20:21:11",Fijne natuur
Park de Oeverlanden,official,Marianne Lutz,4 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,sergej kalinov,5 stars,2 years ago,"2023-11-06,20:21:11",Очень класно.
Park de Oeverlanden,official,Tugba Olmez,5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,Erwin Stoorvogel,4 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,husna,4 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,Darel Bonafasia,5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,Sarah de Jong,5 stars,2 years ago,"2023-11-06,20:21:11",Lekker stukje groen in Amsterdam. Let op dat je niet per ongeluk in het cruise gebied belandt
Park de Oeverlanden,official,Karin Meerdink,4 stars,2 years ago,"2023-11-06,20:21:11",Heerlijk gefietst en super genoten.
Park de Oeverlanden,official,OXYGEN ROW (King),5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,dewale Akinola,4 stars,2 years ago,"2023-11-06,20:21:11",Clean and well maintained  !
Park de Oeverlanden,official,Roman B,5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,Jona Claveaux,5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,Milica Strikovic,5 stars,2 years ago,"2023-11-06,20:21:11",NA
Park de Oeverlanden,official,BC Oh,5 stars,2 years ago,"2023-11-06,20:21:11",Good
Park de Oeverlanden,official,Tarek Molke,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Hetty Adolfs,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Anita Choina,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Lorenzo Wijntuin,3 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,G V D L,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Karolis Grigaitis,5 stars,2 years ago,"2023-11-06,20:21:12",Nais
Park de Oeverlanden,official,pschaiky,5 stars,2 years ago,"2023-11-06,20:21:12",Hooglanders fotograferen
Park de Oeverlanden,official,Alain Bendeler,5 stars,2 years ago,"2023-11-06,20:21:12",Heerlijk stukje natuur in een drukke metropool
Park de Oeverlanden,official,krystian zięciak,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Stas Patiouk,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Jeroen Lalleman,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,PARTH Gandhi,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Timothy Richardson,5 stars,2 years ago,"2023-11-06,20:21:12",Heel leuke sfeer ook kindvriendelijk.
Park de Oeverlanden,official,Wim Bindervoet,3 stars,2 years ago,"2023-11-06,20:21:12",Mooi wandel gebied jammer dat er zoveel heren los lopen
Park de Oeverlanden,official,Daisy Ding,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Quinten Nelstein,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Romano,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Saniyya Bibi,3 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Loes,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,M. Blom,3 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Michael Krebs,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Marianne Lutz,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Irem Silay,5 stars,2 years ago,"2023-11-06,20:21:12",Ontspannend
Park de Oeverlanden,official,Ben Broekstra,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Marco,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Jos Poppegaai,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Claudiu,5 stars,2 years ago,"2023-11-06,20:21:12",Nice place to relax.
Park de Oeverlanden,official,Fleur van Zuylen,4 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Fabian Rohling,5 stars,2 years ago,"2023-11-06,20:21:12",NA
Park de Oeverlanden,official,Loek van Driel,4 stars,2 years ago,"2023-11-06,20:21:12",Genieten van het uitzicht en de rust.
Park de Oeverlanden,official,Rocky tweet,5 stars,2 years ago,"2023-11-06,20:21:13","Heerlijke plek om te genieten van cruisingplaats voor mannen dag en nacht, kant afrit sloten bij het hotel en benzinestation"
Park de Oeverlanden,official,Алла Новикова,5 stars,2 years ago,"2023-11-06,20:21:13",Great park with a little beach and cafe + terrace nearby.
Park de Oeverlanden,official,carroll na,3 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Rachel Walker,4 stars,2 years ago,"2023-11-06,20:21:13","Small green oasis, walking distance from Nieuw Sloten and Badhoevedorp. Water is clean and suitable for swimming. Small beaches suitable for kids. In the weekend a ferry brings you to the forest dropping you off close to the pancake house. Can be busy with gangs of teenagers on warm days."
Park de Oeverlanden,official,Ezequias Serra,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,constantin marin,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Andy Smit,4 stars,2 years ago,"2023-11-06,20:21:13","Voor het eerst merkte ik dat er een lang, nieuw fietspad aangelegd was vanaf de brug naar Badhoevedorp langs de vaart richting A'veen en door Park De Oeverlanden.  Mooi recreatiegebied."
Park de Oeverlanden,official,Basten Pels,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Ashiq Nazeer,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Erwin uit de Bos,3 stars,2 years ago,"2023-11-06,20:21:13",Klein stukje natuur aan de rand van de stad
Park de Oeverlanden,official,Johnny Cheung,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Nicole de Jong,5 stars,2 years ago,"2023-11-06,20:21:13",Prachtig gebied met Schotse Hooglanders die mooi staan te grazen. Maar recreatie ook volop.
Park de Oeverlanden,official,Arthur van Schendel,5 stars,2 years ago,"2023-11-06,20:21:13",Extra rustig plekje wat mij betreft.
Park de Oeverlanden,official,Tjeerd van de kamp,5 stars,2 years ago,"2023-11-06,20:21:13","Heerlijk op een bankje aan het water op een bankje gezeten in de zon ,lekker rustig en genieten"
Park de Oeverlanden,official,Jan De Graaf,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Abel Delimata,5 stars,2 years ago,"2023-11-06,20:21:13",Dobry park na długi spacer i spokojny odpoczynek.
Park de Oeverlanden,official,Henk Horn,4 stars,2 years ago,"2023-11-06,20:21:13",Lekker op een bankje zitten aan het water en vogels kijken
Park de Oeverlanden,official,The Psychotherapy,5 stars,2 years ago,"2023-11-06,20:21:13",Goed lopen
Park de Oeverlanden,official,Vikas Phore,5 stars,2 years ago,"2023-11-06,20:21:13",Best place to relax.  One of the best places in Amsterdam to enjoy sunset.
Park de Oeverlanden,official,LN Bnen,4 stars,2 years ago,"2023-11-06,20:21:13",Mooi natuurgebied 😊 …
Park de Oeverlanden,official,jef peer,5 stars,2 years ago,"2023-11-06,20:21:13",Mooiste plek bij amsterdamse bos
Park de Oeverlanden,official,simon padt,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,B Maran,5 stars,2 years ago,"2023-11-06,20:21:13",The place always very nice to Run!
Park de Oeverlanden,official,sjaan lijesen,3 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Lio Lionahr,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Ton Van Leeuwen,3 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Rob Whnk,4 stars,2 years ago,"2023-11-06,20:21:13",Let's hope this unmanaged stretch of grass and woodland stays as it is.
Park de Oeverlanden,official,Laura S,5 stars,2 years ago,"2023-11-06,20:21:13",NA
Park de Oeverlanden,official,Giovanna D'Antonio,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Sander Oostenbrink,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Robbert Sprenkeling,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Andrés González Andújar,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Marcie Breitling,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Gema Pérez Cortés,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Steda Bor,4 stars,2 years ago,"2023-11-06,20:21:14","Er is minder overlast van .....
Het is opgeruimder dan voorheen.
Op bepaalde uren kun je er heerlijk wandelen"
Park de Oeverlanden,official,Melike M,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Ronald Fiene,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Suleman Mohamed,3 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Gerdy de Jong-Schaart,1 star,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Anshuman Choubey,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Jan Bontekoe,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Rafaelo Ferrero,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Jeroen,4 stars,2 years ago,"2023-11-06,20:21:14","Leuk om te wandelen zolang je niet bij ingang door het hekje gaat, anders loop je de homozone in"
Park de Oeverlanden,official,Yvonne Koppers,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Nick Oeloff,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Zuzana Kršková,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,justine michiels,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Goran Popovic,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Rymut Kamil,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Robert Bos,3 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Wil Palsma,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Bert van Delft,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Erich Schnoeckel,1 star,2 years ago,"2023-11-06,20:21:14","Je zou toch denken dat je als horeca ondernemer blij bent met een dag als deze, veel klanten, heerlijk zonnetje.
Daar is hier niets van te merken. Het chagrijn druipt er af."
Park de Oeverlanden,official,Salih Soner Er,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,anne ruitenberg,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Louis van Thijn,4 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Edwin S,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Sören van Beek,5 stars,2 years ago,"2023-11-06,20:21:14",NA
Park de Oeverlanden,official,Suze van Scheppingen,5 stars,2 years ago,"2023-11-06,20:21:15","Het is.hier alle jaargetijden zo mooi, kom hier graag. Zo n andere wereld vakantie gevoel"
Park de Oeverlanden,official,Eric de Jonge,4 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Gerrit Jongkind,5 stars,2 years ago,"2023-11-06,20:21:15",Ruig stuk natuur. Heerlijk. Niet zo'n aangeharkt park. Grote varieteit aan wilde planten. Veel excursies en natuureducatie ook. Onmisbaar zo dicht bij de stad.
Park de Oeverlanden,official,Ivan Буравлев,5 stars,2 years ago,"2023-11-06,20:21:15",Отличное место .
Park de Oeverlanden,official,Dane Campbell,1 star,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Johannes Pieter van der Sluis,4 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Sam Roohimanesh,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Thea Huiskens,5 stars,2 years ago,"2023-11-06,20:21:15",Heerlijk gewandeld. Leuk de Schotse Hooglanders.
Park de Oeverlanden,official,Gino Keij,4 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Lazar Lazarov,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Pieter Veefkind,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Olubunmi Okolosi,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Mabel O,5 stars,2 years ago,"2023-11-06,20:21:15",Nice cycling path along the Oeverlanden. Quite some people over the weekends but not too busy.
Park de Oeverlanden,official,H H,5 stars,2 years ago,"2023-11-06,20:21:15","Came here because of the glowing review lol. Was not disappointed. Best enjoyed in sunny summer days, with a friend or ten. ;)"
Park de Oeverlanden,official,Frans ten Have,5 stars,2 years ago,"2023-11-06,20:21:15",Lekker uitkijken over het water naar de ondergaande zon
Park de Oeverlanden,official,Douglas Gow,4 stars,2 years ago,"2023-11-06,20:21:15",A place to get away from the bustle of the city
Park de Oeverlanden,official,Roba Al-Assi,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Dirk Dijkstra,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Jasper Weel,3 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Leendert m,4 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Jeffrey h,1 star,2 years ago,"2023-11-06,20:21:15",Allemaal duistere personen
Park de Oeverlanden,official,Chienwen Chen,5 stars,2 years ago,"2023-11-06,20:21:15",美麗的湖邊公園
Park de Oeverlanden,official,Ben Visbeek,4 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Rene Wagenaar,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Juan De León,5 stars,2 years ago,"2023-11-06,20:21:15",Heel mooi
Park de Oeverlanden,official,Andrea Daza,4 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Елена Маевская,5 stars,2 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,Danny 288-G,5 stars,2 years ago,"2023-11-06,20:21:15","Great park at the lakeside, where you can take long walks, enjoy several small beaches, and even see some Scottish buffaloes who live there  (they're not dangerous, but like to be left alone, so please  don't try to touch or feed them). There's also a cafe, and a gay cruising area. In the summer months you can take the ferry to the Amsterdamse bos."
Park de Oeverlanden,official,Ton van der Aar,4 stars,3 years ago,"2023-11-06,20:21:15",Lekker nu
Park de Oeverlanden,official,Johan Schotanus,4 stars,3 years ago,"2023-11-06,20:21:15",NA
Park de Oeverlanden,official,pyzz84,5 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,Mared Owen,5 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,Jerryl,5 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,iliyan Angelov Stefanov,5 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,Ben van leeuwen,5 stars,3 years ago,"2023-11-06,20:21:16",Mooie natuur leuke plekjes heerlijk wandelen
Park de Oeverlanden,official,Agata Sulka,4 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,Brigitte H,3 stars,3 years ago,"2023-11-06,20:21:16","Hele fijne wandelpaden, mooie omgeving maar veel condooms en verpakkingen in de natuur, ook ver buiten de cruisin area"
Park de Oeverlanden,official,Cecile,5 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,Vincent S. (Vincenzo),5 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,Nadya Todorova,5 stars,3 years ago,"2023-11-06,20:21:16",NA
Park de Oeverlanden,official,Shira Richter,5 stars,3 years ago,"2023-11-06,20:21:16",A lot of fun
Park de Oeverlanden,official,Bjorn Verzijlbergh,3 stars,3 years ago,"2023-11-06,20:21:16",NA
